[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
[-8, -4, -1, 0, 1, 2, 2, 2, 3, 7, 9, 18]
